customer_id,industry,region,signup_date,plan_type,monthly_revenue,churned,renewal_date,sales_rep,usage_score,nps_score
CUST-101804,Retail,North America,2022-11-18,Enterprise,4331.98,0,2025-07-11,Team Charlie,75.4,7
CUST-101805,Energy,North America,2021-12-20,Enterprise,1021.59,0,2025-07-11,Team Alpha,82.7,6
CUST-101806,Media,LATAM,2022-12-23,Pro,382.05,0,2025-07-11,Team Delta,87.1,1
CUST-101807,Manufacturing,North America,2023-02-14,Pro,382.31,0,2025-07-11,Team Delta,69.1,3
CUST-101808,Energy,APAC,2021-11-04,Pro,258.14,0,2025-07-11,Team Alpha,63.2,9
CUST-101809,Retail,North America,2022-12-17,Basic,68.84,0,2025-07-11,Team Delta,84.0,5
CUST-101810,Energy,APAC,2024-07-09,Basic,73.41,0,2025-07-11,Team Bravo,87.7,4
CUST-101811,Media,North America,2023-05-12,Enterprise,2585.11,0,2025-07-11,Team Alpha,55.9,1
CUST-101812,Retail,LATAM,2024-02-09,Enterprise,3050.3,0,2025-07-11,Team Bravo,50.6,3
CUST-101813,Retail,EMEA,2022-03-12,Basic,105.67,0,2025-07-11,Team Alpha,37.4,3
CUST-101814,Healthcare,North America,2021-12-15,Basic,99.63,0,2025-07-11,Team Alpha,82.7,10
CUST-101815,Media,APAC,2022-05-26,Basic,67.61,0,2025-07-11,Team Delta,65.3,7
CUST-101816,Retail,APAC,2023-04-07,Pro,462.61,0,2025-07-11,Team Charlie,100.0,5
CUST-101817,Retail,North America,2024-05-02,Pro,258.36,0,2025-07-11,Team Delta,42.4,5
CUST-101818,Healthcare,LATAM,2022-10-15,Pro,347.97,0,2025-07-11,Team Alpha,91.5,10
CUST-101819,Fintech,North America,2021-12-07,Basic,79.83,0,2025-07-11,Team Alpha,96.6,8
CUST-101820,Education,North America,2023-03-13,Enterprise,3109.24,0,2025-07-11,Team Delta,62.8,6
CUST-101821,Fintech,APAC,2022-03-06,Pro,252.44,1,2025-07-10,Team Delta,57.6,7
CUST-101822,Healthcare,North America,2023-01-22,Pro,373.93,0,2025-07-11,Team Alpha,83.5,1
CUST-101823,Manufacturing,LATAM,2023-05-06,Basic,84.86,0,2025-07-11,Team Delta,70.3,5
CUST-101824,Retail,North America,2022-10-11,Basic,56.16,0,2025-07-11,Team Delta,79.7,1
CUST-101825,Consulting,North America,2022-05-17,Basic,80.14,0,2025-07-11,Team Alpha,85.0,7
CUST-101826,Energy,APAC,2021-08-19,Pro,340.71,0,2025-07-11,Team Alpha,81.1,3
CUST-101827,Healthcare,North America,2022-04-02,Pro,491.2,0,2025-07-11,Team Alpha,100.0,1
CUST-101828,Retail,EMEA,2021-11-15,Pro,226.86,0,2025-07-11,Team Charlie,78.7,3
CUST-101829,Media,LATAM,2022-01-06,Basic,98.53,0,2025-07-11,Team Delta,41.8,4
CUST-101830,Education,EMEA,2023-03-20,Basic,79.89,0,2025-07-11,Team Alpha,79.1,5
CUST-101831,Fintech,EMEA,2023-08-09,Basic,68.8,0,2025-07-11,Team Delta,61.5,4
CUST-101832,Media,APAC,2021-11-29,Pro,340.75,0,2025-07-11,Team Bravo,70.5,10
CUST-101833,Education,LATAM,2022-04-24,Basic,116.58,0,2025-07-11,Team Charlie,65.5,3
CUST-101834,Manufacturing,APAC,2023-02-23,Enterprise,1733.62,0,2025-07-11,Team Bravo,80.7,3
CUST-101835,Fintech,EMEA,2022-04-26,Pro,263.21,0,2025-07-11,Team Alpha,80.3,1
CUST-101836,Consulting,APAC,2021-09-18,Basic,53.52,1,2025-07-10,Team Bravo,51.0,2
CUST-101837,Retail,North America,2023-05-25,Basic,114.48,0,2025-07-11,Team Delta,97.5,3
CUST-101838,Energy,APAC,2022-08-24,Enterprise,4369.49,0,2025-07-11,Team Charlie,80.2,5
CUST-101839,Manufacturing,LATAM,2022-09-01,Basic,139.26,0,2025-07-11,Team Alpha,69.8,6
CUST-101840,Energy,North America,2022-03-02,Basic,110.4,1,2025-07-10,Team Alpha,34.1,3
CUST-101841,Retail,EMEA,2021-11-21,Basic,149.63,0,2025-07-11,Team Bravo,67.8,1
CUST-101842,Retail,LATAM,2023-10-30,Pro,474.14,0,2025-07-11,Team Charlie,54.0,1
CUST-101843,Consulting,EMEA,2024-01-13,Basic,133.44,0,2025-07-11,Team Alpha,52.2,7
CUST-101844,Media,North America,2023-11-17,Basic,83.41,0,2025-07-11,Team Alpha,37.5,4
CUST-101845,Healthcare,EMEA,2023-03-04,Basic,116.74,0,2025-07-11,Team Bravo,79.7,3
CUST-101846,Media,North America,2023-10-20,Enterprise,1380.37,0,2025-07-11,Team Bravo,69.1,1
CUST-101847,Retail,APAC,2023-12-17,Basic,137.77,0,2025-07-11,Team Charlie,78.2,8
CUST-101848,Education,APAC,2023-07-20,Pro,379.78,0,2025-07-11,Team Bravo,71.5,7
CUST-101849,Education,EMEA,2021-11-10,Basic,106.95,1,2025-07-10,Team Charlie,41.6,8
CUST-101850,Healthcare,North America,2021-09-02,Pro,381.08,0,2025-07-11,Team Bravo,77.6,5
CUST-101851,Consulting,North America,2022-01-13,Basic,62.51,0,2025-07-11,Team Bravo,36.5,2
CUST-101852,Manufacturing,LATAM,2022-04-05,Basic,72.52,0,2025-07-11,Team Charlie,82.7,1
CUST-101853,Education,LATAM,2022-06-05,Enterprise,4721.79,0,2025-07-11,Team Alpha,70.1,5
CUST-101854,Healthcare,EMEA,2022-01-23,Enterprise,2975.4,1,2025-07-10,Team Bravo,54.0,4
CUST-101855,Retail,EMEA,2023-04-29,Pro,364.78,0,2025-07-11,Team Charlie,98.5,9
CUST-101856,Media,LATAM,2024-06-06,Enterprise,1225.53,0,2025-07-11,Team Bravo,100.0,8
CUST-101857,Fintech,EMEA,2022-05-20,Enterprise,4724.36,0,2025-07-11,Team Charlie,79.2,2
CUST-101858,Education,APAC,2024-01-21,Basic,108.54,0,2025-07-11,Team Charlie,55.2,5
CUST-101859,Education,LATAM,2022-11-19,Basic,61.93,0,2025-07-11,Team Alpha,86.6,1
CUST-101860,Energy,North America,2021-11-23,Basic,134.04,0,2025-07-11,Team Delta,66.0,10
CUST-101861,Media,LATAM,2023-11-22,Pro,449.23,0,2025-07-11,Team Bravo,92.5,1
CUST-101862,Media,APAC,2023-11-15,Pro,218.36,0,2025-07-11,Team Delta,85.5,3
CUST-101863,Energy,LATAM,2022-09-13,Basic,60.53,0,2025-07-11,Team Delta,67.1,8
CUST-101864,Fintech,EMEA,2021-07-30,Basic,116.2,0,2025-07-11,Team Bravo,62.8,1
CUST-101865,Energy,EMEA,2022-01-01,Basic,104.26,0,2025-07-11,Team Charlie,100.0,10
CUST-101866,Consulting,LATAM,2022-02-28,Pro,446.46,0,2025-07-11,Team Charlie,53.3,7
CUST-101867,Manufacturing,North America,2023-12-08,Basic,89.26,0,2025-07-11,Team Alpha,93.9,8
CUST-101868,Manufacturing,LATAM,2021-12-22,Pro,216.55,0,2025-07-11,Team Bravo,73.4,4
CUST-101869,Fintech,LATAM,2022-09-28,Pro,386.69,0,2025-07-11,Team Charlie,69.3,4
CUST-101870,Consulting,LATAM,2023-04-10,Basic,108.08,0,2025-07-11,Team Delta,78.6,3
CUST-101871,Media,LATAM,2023-02-26,Basic,89.43,0,2025-07-11,Team Delta,82.3,9
CUST-101872,Fintech,EMEA,2023-12-16,Basic,120.57,0,2025-07-11,Team Charlie,55.3,1
CUST-101873,Healthcare,APAC,2021-09-07,Enterprise,1296.7,0,2025-07-11,Team Charlie,66.7,7
CUST-101874,Healthcare,APAC,2022-09-11,Enterprise,1191.36,1,2025-07-10,Team Alpha,47.9,10
CUST-101875,Healthcare,North America,2022-02-19,Basic,149.74,0,2025-07-11,Team Bravo,92.6,8
CUST-101876,Media,EMEA,2021-09-09,Pro,252.81,0,2025-07-11,Team Charlie,83.4,9
CUST-101877,Manufacturing,APAC,2022-12-07,Basic,134.76,0,2025-07-11,Team Bravo,71.2,6
CUST-101878,Manufacturing,North America,2021-09-25,Pro,441.72,0,2025-07-11,Team Charlie,84.6,6
CUST-101879,Media,LATAM,2022-09-01,Enterprise,2891.52,0,2025-07-11,Team Alpha,69.9,1
CUST-101880,Energy,EMEA,2021-08-11,Enterprise,4705.12,1,2025-07-10,Team Bravo,63.6,9
CUST-101881,Retail,EMEA,2022-10-24,Basic,122.95,0,2025-07-11,Team Delta,59.9,6
CUST-101882,Energy,APAC,2022-09-19,Pro,395.18,1,2025-07-10,Team Charlie,68.6,7
CUST-101883,Retail,LATAM,2024-06-26,Pro,373.06,0,2025-07-11,Team Delta,73.0,8
CUST-101884,Retail,LATAM,2022-06-30,Basic,82.56,1,2025-07-10,Team Alpha,50.2,2
CUST-101885,Media,EMEA,2022-10-20,Pro,386.99,0,2025-07-11,Team Bravo,76.7,6
CUST-101886,Manufacturing,North America,2022-11-21,Basic,139.4,1,2025-07-10,Team Charlie,53.0,5
CUST-101887,Media,EMEA,2023-04-19,Basic,66.47,0,2025-07-11,Team Delta,68.7,7
CUST-101888,Manufacturing,APAC,2022-04-28,Pro,235.97,0,2025-07-11,Team Alpha,90.8,2
CUST-101889,Education,EMEA,2022-06-04,Enterprise,1589.81,0,2025-07-11,Team Charlie,85.5,8
CUST-101890,Consulting,LATAM,2023-08-02,Basic,125.24,0,2025-07-11,Team Delta,89.3,9
CUST-101891,Healthcare,LATAM,2021-10-06,Basic,114.23,0,2025-07-11,Team Alpha,93.3,8
CUST-101892,Media,LATAM,2021-10-20,Pro,452.55,0,2025-07-11,Team Charlie,92.0,3
CUST-101893,Healthcare,EMEA,2023-09-06,Basic,114.28,0,2025-07-11,Team Bravo,56.8,5
CUST-101894,Fintech,LATAM,2022-02-06,Basic,84.23,0,2025-07-11,Team Bravo,89.9,2
CUST-101895,Healthcare,LATAM,2022-04-06,Basic,101.76,0,2025-07-11,Team Bravo,77.4,1
CUST-101896,Manufacturing,North America,2022-05-18,Basic,146.47,0,2025-07-11,Team Charlie,100.0,8
CUST-101897,Fintech,EMEA,2022-08-02,Basic,123.96,0,2025-07-11,Team Delta,84.1,2
CUST-101898,Consulting,EMEA,2023-06-20,Enterprise,3988.9,0,2025-07-11,Team Bravo,88.0,10
CUST-101899,Consulting,LATAM,2023-01-21,Pro,421.51,0,2025-07-11,Team Delta,67.5,3
CUST-101900,Retail,EMEA,2022-09-09,Enterprise,3371.94,1,2025-07-10,Team Charlie,42.5,10
CUST-101901,Consulting,LATAM,2023-07-02,Basic,139.76,0,2025-07-11,Team Charlie,100.0,1
CUST-101902,Retail,LATAM,2024-03-24,Basic,60.0,0,2025-07-11,Team Alpha,100.0,7
CUST-101903,Education,LATAM,2024-06-03,Basic,53.11,0,2025-07-11,Team Delta,83.4,4
CUST-101904,Retail,APAC,2022-07-21,Enterprise,2918.08,0,2025-07-11,Team Delta,70.9,7
CUST-101905,Energy,LATAM,2023-08-09,Pro,271.12,0,2025-07-11,Team Alpha,65.4,5
CUST-101906,Manufacturing,LATAM,2022-04-12,Basic,64.46,0,2025-07-11,Team Charlie,80.6,3
CUST-101907,Consulting,EMEA,2024-01-08,Basic,105.41,1,2025-07-10,Team Bravo,40.7,8
CUST-101908,Consulting,LATAM,2023-01-05,Basic,60.96,0,2025-07-11,Team Bravo,100.0,3
CUST-101909,Healthcare,LATAM,2022-03-22,Pro,362.72,0,2025-07-11,Team Alpha,65.4,4
CUST-101910,Retail,EMEA,2024-06-15,Basic,145.96,0,2025-07-11,Team Charlie,87.6,5
CUST-101911,Healthcare,EMEA,2022-09-26,Enterprise,4658.47,0,2025-07-11,Team Delta,69.7,8
CUST-101912,Healthcare,APAC,2023-03-03,Basic,57.87,0,2025-07-11,Team Alpha,82.6,8
CUST-101913,Media,LATAM,2022-03-21,Basic,148.97,0,2025-07-11,Team Charlie,64.1,2
CUST-101914,Retail,North America,2022-06-19,Basic,67.13,0,2025-07-11,Team Alpha,90.6,9
CUST-101915,Energy,LATAM,2024-05-28,Basic,94.58,0,2025-07-11,Team Delta,56.0,6
CUST-101916,Retail,LATAM,2022-09-02,Basic,74.72,0,2025-07-11,Team Charlie,83.3,6
CUST-101917,Healthcare,EMEA,2023-09-16,Basic,105.95,0,2025-07-11,Team Delta,69.8,8
CUST-101918,Energy,LATAM,2024-06-04,Basic,107.72,1,2025-07-10,Team Bravo,77.1,3
CUST-101919,Energy,EMEA,2023-07-17,Basic,60.29,0,2025-07-11,Team Charlie,77.1,6
CUST-101920,Education,EMEA,2024-04-11,Pro,412.63,0,2025-07-11,Team Alpha,57.4,7
CUST-101921,Education,APAC,2024-01-30,Basic,124.95,0,2025-07-11,Team Delta,56.4,3
CUST-101922,Education,North America,2022-06-23,Pro,331.2,1,2025-07-10,Team Alpha,33.8,8
CUST-101923,Manufacturing,EMEA,2024-02-11,Basic,79.36,0,2025-07-11,Team Bravo,88.3,6
CUST-101924,Retail,North America,2024-04-04,Enterprise,3001.19,0,2025-07-11,Team Bravo,52.9,1
CUST-101925,Energy,North America,2023-04-30,Pro,328.67,0,2025-07-11,Team Alpha,64.9,4
CUST-101926,Consulting,APAC,2023-01-03,Basic,70.34,0,2025-07-11,Team Alpha,81.5,7
CUST-101927,Fintech,LATAM,2022-08-06,Pro,279.04,0,2025-07-11,Team Bravo,87.7,8
CUST-101928,Media,EMEA,2023-07-05,Basic,95.39,0,2025-07-11,Team Alpha,60.0,2
CUST-101929,Consulting,North America,2024-05-27,Enterprise,2027.81,0,2025-07-11,Team Charlie,52.1,9
CUST-101930,Retail,North America,2024-01-04,Basic,91.52,0,2025-07-11,Team Alpha,32.7,5
CUST-101931,Education,EMEA,2021-07-22,Basic,108.66,0,2025-07-11,Team Alpha,55.4,7
CUST-101932,Media,APAC,2023-11-30,Pro,471.78,0,2025-07-11,Team Bravo,56.2,7
CUST-101933,Retail,LATAM,2022-10-17,Enterprise,3861.07,0,2025-07-11,Team Alpha,52.0,3
CUST-101934,Retail,EMEA,2023-07-29,Basic,135.67,1,2025-07-10,Team Charlie,65.7,9
CUST-101935,Education,North America,2022-12-15,Basic,90.52,0,2025-07-11,Team Charlie,46.2,4
CUST-101936,Fintech,LATAM,2024-04-01,Basic,53.58,0,2025-07-11,Team Bravo,58.3,6
CUST-101937,Healthcare,APAC,2022-09-14,Pro,407.56,0,2025-07-11,Team Charlie,84.2,9
CUST-101938,Fintech,North America,2024-04-25,Enterprise,3273.28,0,2025-07-11,Team Delta,74.1,3
CUST-101939,Manufacturing,LATAM,2022-04-29,Enterprise,4465.71,0,2025-07-11,Team Alpha,63.8,4
CUST-101940,Education,APAC,2023-09-22,Enterprise,1473.45,0,2025-07-11,Team Charlie,85.1,3
CUST-101941,Consulting,EMEA,2021-10-07,Basic,99.57,0,2025-07-11,Team Charlie,67.5,7
CUST-101942,Energy,North America,2024-05-02,Basic,73.13,0,2025-07-11,Team Delta,52.9,10
CUST-101943,Consulting,EMEA,2024-06-02,Pro,329.02,1,2025-07-10,Team Alpha,70.3,9
CUST-101944,Retail,North America,2021-08-19,Pro,202.54,0,2025-07-11,Team Alpha,76.3,2
CUST-101945,Manufacturing,EMEA,2022-10-13,Pro,330.72,0,2025-07-11,Team Bravo,89.6,9
CUST-101946,Healthcare,North America,2023-04-22,Basic,54.48,0,2025-07-11,Team Delta,100.0,3
CUST-101947,Manufacturing,EMEA,2023-03-06,Basic,60.47,0,2025-07-11,Team Bravo,47.1,2
CUST-101948,Fintech,EMEA,2024-01-02,Enterprise,2266.41,0,2025-07-11,Team Delta,75.2,7
CUST-101949,Media,EMEA,2022-12-26,Basic,57.52,0,2025-07-11,Team Alpha,57.1,3
CUST-101950,Consulting,APAC,2024-06-11,Pro,454.63,0,2025-07-11,Team Bravo,49.5,4
CUST-101951,Media,APAC,2024-05-19,Basic,90.8,0,2025-07-11,Team Alpha,74.0,3
CUST-101952,Retail,EMEA,2023-09-07,Pro,280.74,0,2025-07-11,Team Delta,79.4,7
CUST-101953,Media,EMEA,2022-04-01,Basic,58.76,0,2025-07-11,Team Alpha,69.5,8
CUST-101954,Healthcare,LATAM,2022-10-10,Basic,91.29,0,2025-07-11,Team Bravo,86.9,7
CUST-101955,Fintech,EMEA,2023-07-12,Enterprise,2891.3,0,2025-07-11,Team Bravo,58.2,6
CUST-101956,Healthcare,EMEA,2022-08-16,Pro,394.35,0,2025-07-11,Team Bravo,65.9,4
CUST-101957,Retail,North America,2024-05-31,Basic,126.93,0,2025-07-11,Team Delta,82.5,8
CUST-101958,Manufacturing,EMEA,2024-04-22,Pro,211.21,0,2025-07-11,Team Bravo,70.3,6
CUST-101959,Consulting,EMEA,2022-06-21,Pro,466.65,0,2025-07-11,Team Charlie,62.9,10
CUST-101960,Manufacturing,LATAM,2022-06-22,Enterprise,3591.29,0,2025-07-11,Team Bravo,84.4,2
CUST-101961,Manufacturing,LATAM,2023-04-25,Basic,145.02,0,2025-07-11,Team Charlie,91.7,8
CUST-101962,Consulting,LATAM,2023-02-08,Basic,128.47,0,2025-07-11,Team Delta,82.2,8
CUST-101963,Consulting,LATAM,2024-01-06,Pro,238.69,0,2025-07-11,Team Delta,96.9,5
CUST-101964,Fintech,LATAM,2023-07-01,Basic,52.62,0,2025-07-11,Team Alpha,84.7,5
CUST-101965,Manufacturing,EMEA,2023-07-11,Pro,494.8,0,2025-07-11,Team Bravo,77.3,3
CUST-101966,Manufacturing,LATAM,2024-03-22,Basic,140.58,0,2025-07-11,Team Delta,87.2,6
CUST-101967,Manufacturing,LATAM,2023-07-14,Pro,260.1,0,2025-07-11,Team Delta,88.5,8
CUST-101968,Healthcare,APAC,2023-08-27,Basic,80.97,0,2025-07-11,Team Delta,88.8,6
CUST-101969,Retail,EMEA,2024-06-02,Enterprise,3639.05,0,2025-07-11,Team Alpha,67.8,6
CUST-101970,Fintech,APAC,2023-10-12,Basic,141.33,0,2025-07-11,Team Delta,83.0,3
CUST-101971,Consulting,APAC,2023-04-13,Basic,70.95,0,2025-07-11,Team Charlie,76.0,9
CUST-101972,Healthcare,LATAM,2022-03-02,Enterprise,3821.23,0,2025-07-11,Team Alpha,59.6,1
CUST-101973,Consulting,EMEA,2022-05-18,Basic,142.26,0,2025-07-11,Team Delta,55.4,8
CUST-101974,Manufacturing,APAC,2023-04-07,Pro,218.73,0,2025-07-11,Team Delta,79.1,2
CUST-101975,Media,North America,2022-02-18,Pro,451.82,0,2025-07-11,Team Delta,65.4,4
CUST-101976,Retail,EMEA,2022-04-17,Basic,72.12,0,2025-07-11,Team Charlie,72.7,6
CUST-101977,Fintech,EMEA,2023-08-07,Basic,95.63,1,2025-07-10,Team Delta,78.2,10
CUST-101978,Education,APAC,2024-03-17,Basic,74.99,0,2025-07-11,Team Bravo,57.7,3
CUST-101979,Fintech,North America,2022-11-09,Pro,321.82,0,2025-07-11,Team Delta,100.0,8
CUST-101980,Consulting,North America,2021-07-18,Pro,446.49,0,2025-07-11,Team Bravo,51.6,9
CUST-101981,Consulting,EMEA,2022-09-08,Pro,232.78,0,2025-07-11,Team Charlie,96.3,3
CUST-101982,Manufacturing,LATAM,2022-03-29,Pro,281.41,1,2025-07-10,Team Delta,57.1,1
CUST-101983,Healthcare,North America,2022-03-14,Pro,337.08,1,2025-07-10,Team Charlie,54.3,10
CUST-101984,Education,APAC,2021-11-24,Pro,411.52,0,2025-07-11,Team Delta,79.5,3
CUST-101985,Manufacturing,North America,2024-02-20,Enterprise,2886.43,0,2025-07-11,Team Delta,66.4,6
CUST-101986,Fintech,North America,2024-03-21,Basic,62.73,0,2025-07-11,Team Delta,75.5,1
CUST-101987,Consulting,APAC,2023-03-29,Pro,307.51,0,2025-07-11,Team Bravo,76.1,5
CUST-101988,Education,APAC,2023-07-22,Basic,98.06,0,2025-07-11,Team Bravo,54.7,5
CUST-101989,Retail,LATAM,2021-07-18,Basic,146.57,0,2025-07-11,Team Alpha,86.0,7
CUST-101990,Energy,EMEA,2023-10-18,Basic,83.34,0,2025-07-11,Team Alpha,49.0,2
CUST-101991,Education,EMEA,2023-02-10,Basic,121.54,0,2025-07-11,Team Delta,100.0,7
CUST-101992,Energy,North America,2022-11-23,Enterprise,2129.99,0,2025-07-11,Team Bravo,78.7,10
CUST-101993,Healthcare,APAC,2021-08-07,Basic,98.61,0,2025-07-11,Team Alpha,100.0,1
CUST-101994,Manufacturing,North America,2024-03-10,Basic,127.77,0,2025-07-11,Team Bravo,73.1,3
CUST-101995,Energy,LATAM,2022-06-27,Pro,485.18,0,2025-07-11,Team Alpha,89.3,10
CUST-101996,Fintech,North America,2022-11-07,Basic,72.97,0,2025-07-11,Team Alpha,55.5,6
CUST-101997,Fintech,North America,2021-12-17,Basic,63.45,0,2025-07-11,Team Alpha,65.8,3
CUST-101998,Consulting,APAC,2023-08-31,Enterprise,1332.16,0,2025-07-11,Team Delta,100.0,10
CUST-101999,Media,LATAM,2022-03-27,Basic,148.83,0,2025-07-11,Team Charlie,53.4,8
CUST-102000,Media,EMEA,2021-09-20,Enterprise,4817.59,1,2025-07-10,Team Delta,53.8,4
CUST-102001,Consulting,North America,2022-10-05,Enterprise,3969.24,0,2025-07-11,Team Charlie,82.6,10
CUST-102002,Healthcare,North America,2023-09-27,Basic,80.52,1,2025-07-10,Team Delta,40.4,3
CUST-102003,Education,North America,2023-10-03,Pro,422.09,0,2025-07-11,Team Charlie,100.0,3
CUST-102004,Retail,APAC,2023-05-15,Basic,67.17,0,2025-07-11,Team Delta,88.2,7
CUST-102005,Consulting,EMEA,2022-12-25,Basic,115.49,0,2025-07-11,Team Charlie,53.5,10
CUST-102006,Fintech,APAC,2023-01-20,Enterprise,4355.55,0,2025-07-11,Team Charlie,100.0,6
CUST-102007,Energy,EMEA,2022-03-24,Pro,491.27,0,2025-07-11,Team Delta,87.1,6
CUST-102008,Healthcare,APAC,2021-08-09,Basic,56.35,0,2025-07-11,Team Delta,75.7,10
CUST-102009,Healthcare,LATAM,2022-06-24,Basic,137.54,0,2025-07-11,Team Bravo,83.0,3
CUST-102010,Education,North America,2022-06-04,Basic,53.62,0,2025-07-11,Team Alpha,65.4,8
CUST-102011,Manufacturing,LATAM,2024-01-13,Basic,128.13,0,2025-07-11,Team Delta,80.2,3
CUST-102012,Healthcare,LATAM,2022-01-18,Pro,401.66,0,2025-07-11,Team Bravo,74.9,2
CUST-102013,Retail,EMEA,2024-04-16,Basic,88.5,0,2025-07-11,Team Alpha,100.0,5
CUST-102014,Healthcare,LATAM,2023-02-13,Enterprise,2920.36,0,2025-07-11,Team Alpha,78.6,7
CUST-102015,Education,APAC,2023-10-19,Enterprise,1078.01,0,2025-07-11,Team Charlie,76.8,3
CUST-102016,Retail,APAC,2024-01-19,Pro,496.01,0,2025-07-11,Team Alpha,58.1,3
CUST-102017,Education,LATAM,2024-05-04,Basic,79.85,0,2025-07-11,Team Charlie,83.4,6
CUST-102018,Retail,North America,2024-04-21,Pro,494.72,0,2025-07-11,Team Delta,69.0,3
CUST-102019,Consulting,LATAM,2021-09-23,Pro,267.15,0,2025-07-11,Team Bravo,85.8,1
CUST-102020,Manufacturing,North America,2023-04-19,Basic,102.35,0,2025-07-11,Team Alpha,56.4,6
CUST-102021,Healthcare,APAC,2023-02-21,Pro,318.5,0,2025-07-11,Team Bravo,56.9,10
CUST-102022,Healthcare,APAC,2023-11-08,Basic,87.78,0,2025-07-11,Team Charlie,57.3,8
CUST-102023,Consulting,North America,2023-07-17,Basic,106.7,0,2025-07-11,Team Bravo,89.9,3
CUST-102024,Consulting,LATAM,2022-05-26,Basic,143.09,0,2025-07-11,Team Charlie,96.1,1
CUST-102025,Education,EMEA,2022-10-21,Basic,62.7,0,2025-07-11,Team Alpha,67.7,2
CUST-102026,Energy,APAC,2024-05-03,Basic,137.49,0,2025-07-11,Team Charlie,79.3,4
CUST-102027,Retail,LATAM,2024-05-05,Pro,231.84,0,2025-07-11,Team Bravo,82.4,5
CUST-102028,Manufacturing,EMEA,2024-03-04,Pro,420.02,1,2025-07-10,Team Alpha,50.7,3
CUST-102029,Media,APAC,2024-07-03,Pro,374.5,1,2025-07-10,Team Alpha,66.3,6
CUST-102030,Manufacturing,LATAM,2023-04-22,Pro,327.02,0,2025-07-11,Team Bravo,79.2,5
CUST-102031,Energy,APAC,2023-09-13,Pro,410.82,0,2025-07-11,Team Delta,45.7,4
CUST-102032,Fintech,APAC,2022-09-23,Basic,54.92,0,2025-07-11,Team Bravo,92.8,2
CUST-102033,Retail,North America,2021-12-23,Enterprise,2646.99,0,2025-07-11,Team Bravo,55.9,5
CUST-102034,Energy,LATAM,2022-05-15,Basic,85.99,0,2025-07-11,Team Bravo,73.3,7
CUST-102035,Fintech,LATAM,2022-08-23,Basic,142.15,1,2025-07-10,Team Delta,48.0,2
CUST-102036,Media,LATAM,2022-05-20,Basic,70.42,0,2025-07-11,Team Charlie,71.6,8
CUST-102037,Manufacturing,EMEA,2024-07-07,Pro,438.06,0,2025-07-11,Team Delta,72.0,10
CUST-102038,Healthcare,EMEA,2022-10-12,Basic,140.15,0,2025-07-11,Team Alpha,88.4,4
CUST-102039,Manufacturing,LATAM,2021-09-10,Pro,344.04,0,2025-07-11,Team Bravo,50.0,4
CUST-102040,Energy,LATAM,2022-05-29,Basic,84.25,0,2025-07-11,Team Bravo,77.2,9
CUST-102041,Retail,EMEA,2022-12-06,Pro,394.77,0,2025-07-11,Team Bravo,64.4,8
CUST-102042,Fintech,APAC,2021-07-15,Pro,326.73,0,2025-07-11,Team Alpha,88.4,10
CUST-102043,Education,LATAM,2024-05-19,Enterprise,3689.12,1,2025-07-10,Team Delta,28.9,5
CUST-102044,Education,North America,2021-12-29,Basic,146.94,0,2025-07-11,Team Delta,83.7,3
CUST-102045,Education,North America,2022-02-27,Basic,145.61,0,2025-07-11,Team Charlie,81.9,2
CUST-102046,Consulting,EMEA,2023-09-13,Pro,448.56,0,2025-07-11,Team Delta,88.2,5
CUST-102047,Retail,North America,2021-12-15,Basic,54.03,0,2025-07-11,Team Delta,59.8,6
CUST-102048,Energy,APAC,2024-04-06,Pro,497.95,0,2025-07-11,Team Bravo,82.5,2
CUST-102049,Consulting,North America,2023-06-20,Pro,391.99,1,2025-07-10,Team Delta,73.9,3
CUST-102050,Manufacturing,LATAM,2022-08-25,Basic,89.57,0,2025-07-11,Team Alpha,80.9,4
CUST-102051,Healthcare,North America,2021-09-26,Basic,63.09,0,2025-07-11,Team Bravo,83.7,8
CUST-102052,Fintech,LATAM,2022-04-08,Basic,104.35,0,2025-07-11,Team Alpha,84.7,8
CUST-102053,Education,LATAM,2022-10-05,Basic,140.31,1,2025-07-10,Team Delta,38.8,7
CUST-102054,Manufacturing,EMEA,2024-05-27,Basic,61.1,0,2025-07-11,Team Alpha,59.6,10
CUST-102055,Education,LATAM,2023-05-03,Pro,435.74,0,2025-07-11,Team Alpha,72.1,8
CUST-102056,Consulting,LATAM,2021-12-05,Basic,67.0,0,2025-07-11,Team Alpha,94.9,7
CUST-102057,Retail,North America,2021-07-26,Basic,51.24,1,2025-07-10,Team Bravo,83.3,6
CUST-102058,Fintech,LATAM,2024-05-06,Pro,209.85,0,2025-07-11,Team Alpha,90.6,4
CUST-102059,Fintech,EMEA,2022-12-03,Pro,455.73,0,2025-07-11,Team Bravo,81.9,6
CUST-102060,Healthcare,APAC,2023-05-21,Enterprise,2392.11,1,2025-07-10,Team Alpha,87.6,9
CUST-102061,Healthcare,North America,2022-08-31,Pro,443.81,0,2025-07-11,Team Charlie,40.4,4
CUST-102062,Education,LATAM,2023-02-09,Enterprise,1041.38,0,2025-07-11,Team Alpha,89.7,9
CUST-102063,Retail,APAC,2022-04-21,Basic,128.99,0,2025-07-11,Team Charlie,94.9,6
CUST-102064,Energy,EMEA,2023-03-25,Pro,218.86,0,2025-07-11,Team Charlie,88.5,2
